user_id,timestamp,activity_type,device_type,search_id,search_query,results_returned,clicked_result_position,search_duration_seconds,used_filters,Has Auto Playback,is_clicked,clicked_position
user_01429,2025-08-07 21:30:00,Search,TV,search_016995,netflix originals,35.0,9.0,6.0,True,0,1,9.0
user_01429,2025-01-30 20:38:00,Search,Mobile,search_009495,cooking shows,76.0,-1.0,2.7,False,0,0,
user_01430,2025-05-14 21:07:00,Search,Mobile,search_020808,short episodes under 30 minutes,37.0,-1.0,24.2,False,0,0,
user_01430,2025-01-25 19:41:00,Search,Mobile,search_004287,true crime,25.0,-1.0,27.4,False,0,0,
user_01430,2025-03-18 22:33:00,Search,TV,search_000894,romantic comedies,68.0,-1.0,9.9,False,0,0,
user_01430,2025-10-06 19:04:00,Search,TV,search_011342,travel documentaries,80.0,-1.0,40.5,False,0,0,
user_01430,2025-10-21 19:29:00,Search,Mobile,search_024251,biographies,29.0,6.0,28.7,False,0,1,6.0
user_01430,2025-12-13 18:12:00,Search,Mobile,search_017538,movies based on true stories,5.0,4.0,10.8,False,0,1,4.0
user_01431,2025-05-03 18:32:00,Search,TV,search_001876,family movies,41.0,-1.0,15.0,False,0,0,
user_01432,2025-07-12 18:38:00,Search,Laptop,search_011327,travel documentaries,91.0,2.0,10.5,False,0,1,2.0
user_01432,2025-11-27 19:03:00,Search,Desktop,search_009402,short episodes under 30 minutes,4.0,-1.0,57.2,False,0,0,
user_01433,2025-05-26 19:04:00,Search,Mobile,search_002490,superhero movies,49.0,4.0,20.0,True,0,1,4.0
user_01433,2025-10-18 19:45:00,Search,Mobile,search_018589,horror movies,38.0,2.0,5.8,True,0,1,2.0
user_01434,2025-01-24 20:16:00,Search,TV,search_000952,cooking shows,31.0,6.0,2.0,False,0,1,6.0
user_01434,2025-11-04 20:48:00,Search,Mobile,search_011373,travel documentaries,100.0,7.0,9.3,False,0,1,7.0
user_01435,2025-09-01 21:56:00,Search,Tablet,search_014926,romantic comedies,18.0,-1.0,2.8,False,0,0,
user_01435,2025-05-29 18:59:00,Search,Mobile,search_022676,halloween movies,0.0,4.0,16.3,False,0,1,4.0
user_01436,2025-01-03 21:59:00,Search,Mobile,search_015500,sci-fi,45.0,-1.0,11.0,False,0,0,
user_01436,2025-05-06 20:51:00,Search,Mobile,search_014490,best movies 2024,62.0,10.0,3.9,False,0,1,10.0
user_01436,2025-11-08 18:12:00,Search,Laptop,search_023283,new releases,99.0,1.0,2.7,False,0,1,1.0
user_01437,2025-02-25 22:57:00,Search,TV,search_004832,new releases,29.0,-1.0,18.9,False,0,0,
user_01437,2025-07-29 21:07:00,Search,Laptop,search_018447,documentaries,3.0,-1.0,2.8,False,0,0,
user_01438,2025-01-22 20:40:00,Search,TV,search_024880,best movies 2024,49.0,-1.0,8.8,False,0,0,
user_01438,2025-04-19 22:23:00,Search,Tablet,search_008150,halloween movies,63.0,6.0,9.9,False,0,1,6.0
user_01438,2025-04-22 22:42:00,Search,Mobile,search_020161,family movies,73.0,-1.0,12.7,False,0,0,
user_01438,2025-08-22 20:00:00,Search,TV,search_000940,family movies,2.0,4.0,21.5,False,0,1,4.0
user_01438,2025-12-19 22:40:00,Search,TV,search_008691,family movies,22.0,8.0,33.2,True,0,1,8.0
user_01438,2025-05-10 19:06:00,Search,Desktop,search_023967,movies based on true stories,39.0,-1.0,7.5,False,0,0,
user_01438,2025-08-19 20:40:00,Search,Mobile,search_007972,superhero movies,33.0,4.0,7.1,False,0,1,4.0
user_01438,2025-08-19 21:18:00,Search,Mobile,search_007972,superhero movies,33.0,4.0,7.1,False,0,1,4.0
user_01439,2025-01-18 19:15:00,Search,TV,search_000745,music documentaries,71.0,-1.0,16.7,False,0,0,
user_01439,2025-02-04 22:02:00,Search,TV,search_012082,thriller series,51.0,-1.0,15.0,False,0,0,
user_01439,2025-11-23 18:25:00,Search,TV,search_013697,classic movies,80.0,3.0,16.0,False,0,0,3.0
user_01440,2025-01-28 21:42:00,Search,Mobile,search_012378,movies like stranger things,61.0,-1.0,19.9,False,0,0,
user_01440,2025-10-17 18:59:00,Search,TV,search_006840,sci-fi,70.0,-1.0,26.7,False,0,0,
user_01440,2025-10-17 20:14:00,Search,Mobile,search_006840,sci-fi,70.0,-1.0,26.7,False,0,0,
user_01440,2025-11-19 20:15:00,Search,Mobile,search_002399,animated shows,30.0,2.0,49.3,True,0,1,2.0
user_01441,2025-03-15 21:37:00,Search,Desktop,search_007915,trending now,72.0,7.0,11.7,False,0,1,7.0
user_01441,2025-11-06 22:36:00,Search,TV,search_012286,thriller series,98.0,3.0,13.8,False,0,1,3.0
user_01441,2025-03-18 20:33:00,Search,Tablet,search_011910,classic movies,35.0,4.0,45.9,False,0,1,4.0
user_01441,2025-11-06 23:59:00,Search,Mobile,search_019375,superhero movies,69.0,-1.0,22.1,True,0,0,
user_01441,2025-11-12 19:18:00,Search,Tablet,search_019946,best movies 2024,67.0,6.0,12.5,False,0,1,6.0
user_01442,2025-06-02 20:19:00,Search,TV,search_002983,romantic comedies,95.0,-1.0,93.1,False,0,0,
user_01442,2025-06-10 20:35:00,Search,TV,search_019095,trending now,17.0,-1.0,27.9,False,0,0,
user_01443,2025-05-16 21:10:00,Search,Mobile,search_020788,classic movies,86.0,-1.0,1.9,False,0,0,
user_01443,2025-02-15 18:16:00,Search,Desktop,search_007374,documentaries,72.0,-1.0,6.2,False,0,0,
user_01443,2025-11-27 21:30:00,Search,Laptop,search_019410,documentaries,96.0,-1.0,31.7,False,0,0,
user_01444,2025-02-04 18:47:00,Search,TV,search_019376,war movies,18.0,-1.0,0.0,False,0,0,
user_01444,2025-02-17 20:14:00,Search,Mobile,search_014172,documentaries,0.0,1.0,9.4,False,0,1,1.0
user_01444,2025-02-01 18:23:00,Search,TV,search_015631,comedy shows,43.0,-1.0,3.0,True,0,0,
user_01444,2025-10-11 22:45:00,Search,TV,search_015068,biographies,36.0,-1.0,53.0,True,0,0,
user_01446,2025-09-19 21:52:00,Search,Tablet,search_008132,travel documentaries,23.0,-1.0,42.9,False,0,0,
user_01446,2025-09-19 22:16:00,Search,Desktop,search_008132,travel documentaries,23.0,-1.0,42.9,False,0,0,
user_01447,2025-05-31 21:34:00,Search,Laptop,search_011022,short episodes under 30 minutes,35.0,-1.0,10.8,False,0,0,
user_01448,2025-06-24 22:41:00,Search,Laptop,search_010276,action movies,19.0,7.0,7.7,False,0,1,7.0
user_01448,2025-05-20 19:33:00,Search,TV,search_014264,romantic comedies,89.0,-1.0,47.4,False,0,0,
user_01448,2025-07-17 18:31:00,Search,Laptop,search_017064,animated shows,21.0,-1.0,14.5,True,0,0,
user_01449,2025-01-22 22:59:00,Search,Tablet,search_008309,superhero movies,61.0,3.0,11.2,False,0,1,3.0
user_01449,2025-03-07 21:55:00,Search,Mobile,search_005471,action movies,2.0,2.0,19.3,False,0,1,2.0
user_01449,2025-02-18 18:48:00,Search,Mobile,search_011380,series with only one season,56.0,-1.0,8.7,False,0,0,
user_01449,2025-06-07 21:56:00,Search,Mobile,search_022785,new releases,88.0,-1.0,18.4,False,0,0,
user_01449,2025-10-07 18:08:00,Search,TV,search_013910,drama series,51.0,8.0,3.2,False,0,1,8.0
user_01450,2025-07-23 21:39:00,Search,Mobile,search_019310,series with only one season,88.0,-1.0,13.1,False,0,0,
user_01450,2025-07-23 23:13:00,Search,Mobile,search_019310,series with only one season,88.0,-1.0,13.1,False,0,0,
user_01451,2025-02-19 18:09:00,Search,Mobile,search_019463,animated shows,26.0,3.0,9.7,False,0,1,3.0
user_01451,2025-08-04 22:34:00,Search,TV,search_016209,korean drama,18.0,4.0,16.2,False,0,1,4.0
user_01451,2025-02-18 18:43:00,Search,TV,search_020730,netflix originals,54.0,-1.0,31.6,False,0,0,
user_01451,2025-04-13 20:40:00,Search,Tablet,search_023868,superhero movies,72.0,7.0,21.1,False,0,1,7.0
user_01451,2025-05-24 21:10:00,Search,Mobile,search_000810,movies based on true stories,31.0,9.0,26.4,True,0,1,9.0
user_01452,2025-03-03 20:54:00,Search,Tablet,search_009100,sci-fi,91.0,2.0,32.1,True,0,1,2.0
user_01452,2025-04-16 20:17:00,Search,Mobile,search_012592,family movies,59.0,-1.0,47.8,False,0,0,
user_01452,2025-03-13 21:47:00,Search,TV,search_006908,best movies 2024,74.0,-1.0,10.4,False,0,0,
user_01453,2025-10-08 19:05:00,Search,Mobile,search_021308,biographies,97.0,-1.0,13.7,False,0,0,
user_01454,2025-09-11 22:55:00,Search,TV,search_002680,halloween movies,72.0,-1.0,2.1,False,0,0,
user_01454,2025-09-11 23:59:00,Search,Tablet,search_002680,halloween movies,72.0,-1.0,2.1,False,0,0,
user_01454,2025-11-10 19:30:00,Search,Tablet,search_012232,true crime,14.0,-1.0,9.0,True,0,0,
user_01454,2025-04-04 19:45:00,Search,Tablet,search_017331,halloween movies,60.0,9.0,8.5,True,0,1,9.0
user_01455,2025-09-25 21:44:00,Search,Tablet,search_024599,travel documentaries,75.0,-1.0,11.6,False,0,0,
user_01455,2025-10-26 20:34:00,Search,Mobile,search_000547,drama series,6.0,6.0,7.2,False,0,1,6.0
user_01455,2025-10-21 22:54:00,Search,TV,search_013144,cooking shows,24.0,5.0,8.4,False,0,1,5.0
user_01456,2025-03-04 22:36:00,Search,Tablet,search_022017,korean drama,24.0,-1.0,35.5,True,0,0,
user_01457,2025-02-06 21:18:00,Search,Mobile,search_002756,romantic comedies,49.0,5.0,16.1,False,0,1,5.0
user_01457,2025-10-01 20:20:00,Search,TV,search_018112,short episodes under 30 minutes,29.0,-1.0,14.8,True,0,0,
user_01457,2025-10-30 19:32:00,Search,Mobile,search_015246,netflix originals,42.0,-1.0,35.8,True,0,0,
user_01457,2025-12-27 22:35:00,Search,Desktop,search_012349,action movies,34.0,-1.0,20.5,False,0,0,
user_01457,2025-12-30 19:03:00,Search,Mobile,search_008671,romantic comedies,3.0,-1.0,10.4,False,0,0,
user_01458,2025-02-01 22:20:00,Search,Mobile,search_012769,romantic comedies,6.0,9.0,15.2,True,0,1,9.0
user_01458,2025-02-01 22:27:00,Search,Desktop,search_012769,romantic comedies,6.0,9.0,15.2,True,0,1,9.0
user_01459,2025-12-21 21:06:00,Search,TV,search_005115,war movies,83.0,-1.0,56.4,False,0,0,
user_01459,2025-02-12 18:14:00,Search,TV,search_006159,netflix originals,47.0,-1.0,12.8,False,0,0,
user_01459,2025-12-18 20:05:00,Search,Tablet,search_014687,sci-fi,54.0,-1.0,25.3,True,0,0,
user_01459,2025-12-26 19:44:00,Search,TV,search_010186,war movies,55.0,10.0,5.8,False,0,1,10.0
user_01460,2025-09-01 18:15:00,Search,TV,search_012974,series with only one season,29.0,-1.0,8.1,False,0,0,
user_01461,2025-07-21 22:16:00,Search,TV,search_006485,korean drama,80.0,2.0,19.9,False,0,1,2.0
user_01461,2025-07-31 21:43:00,Search,TV,search_004817,superhero movies,11.0,-1.0,7.1,True,0,0,
user_01461,2025-10-11 20:08:00,Search,Mobile,search_023572,cooking shows,71.0,9.0,15.0,False,0,1,9.0
user_01462,2025-03-13 22:58:00,Search,Mobile,search_019213,documentaries,33.0,-1.0,20.7,False,0,0,
user_01463,2025-12-24 21:06:00,Search,Mobile,search_008604,movies like stranger things,27.0,4.0,7.3,False,0,1,4.0
user_01464,2025-02-20 18:51:00,Search,Desktop,search_017297,comedy shows,10.0,10.0,9.0,False,0,1,10.0
user_01464,2025-02-26 20:01:00,Search,TV,search_023174,stand up comedy,99.0,2.0,40.0,False,0,1,2.0
user_01464,2025-06-07 21:56:00,Search,TV,search_012498,new releases,58.0,6.0,9.6,True,0,1,6.0
user_01464,2025-06-07 22:59:00,Search,Mobile,search_012498,new releases,58.0,6.0,9.6,True,0,1,6.0
user_01464,2025-06-27 20:27:00,Search,Mobile,search_006831,series with only one season,19.0,5.0,26.3,False,0,1,5.0
user_01464,2025-07-19 20:16:00,Search,Tablet,search_012978,classic movies,90.0,8.0,0.0,False,0,1,8.0
user_01464,2025-08-07 20:54:00,Search,Mobile,search_022702,superhero movies,24.0,1.0,4.7,True,0,1,1.0
user_01464,2025-09-03 20:15:00,Search,TV,search_010984,travel documentaries,84.0,6.0,47.6,False,0,1,6.0
user_01464,2025-05-02 22:33:00,Search,Tablet,search_013502,animated shows,49.0,4.0,0.0,False,0,1,4.0
user_01465,2025-01-02 22:01:00,Search,TV,search_014192,cooking shows,66.0,2.0,12.1,False,0,1,2.0
user_01465,2025-11-10 18:43:00,Search,TV,search_008514,romantic comedies,63.0,10.0,83.7,True,0,1,10.0
user_01466,2025-10-07 20:30:00,Search,Mobile,search_004425,family movies,85.0,-1.0,5.5,True,0,0,
user_01467,2025-04-11 22:56:00,Search,Tablet,search_016611,romantic comedies,40.0,-1.0,43.1,False,0,0,
user_01467,2025-09-27 21:51:00,Search,Tablet,search_015525,sci-fi,85.0,5.0,23.2,False,0,1,5.0
user_01467,2025-12-02 18:24:00,Search,Mobile,search_012420,horror movies,62.0,-1.0,5.9,True,0,0,
user_01467,2025-08-12 20:40:00,Search,Mobile,search_024185,drama series,96.0,1.0,18.1,True,0,1,1.0
user_01467,2025-10-07 18:46:00,Search,Tablet,search_013555,documentaries,21.0,-1.0,32.7,False,0,0,
user_01467,2025-10-20 18:37:00,Search,Mobile,search_015929,thriller series,95.0,7.0,1.2,False,0,1,7.0
user_01468,2025-07-26 21:41:00,Search,TV,search_023350,true crime,8.0,10.0,5.9,False,0,1,10.0
user_01468,2025-04-07 19:43:00,Search,Mobile,search_015469,series with only one season,52.0,6.0,6.6,False,0,1,6.0
user_01468,2025-04-10 21:13:00,Search,Mobile,search_005567,best movies 2024,23.0,-1.0,20.5,False,0,0,
user_01468,2025-04-29 21:32:00,Search,TV,search_013087,drama series,96.0,10.0,9.1,True,0,1,10.0
user_01469,2025-01-16 19:30:00,Search,TV,search_014406,netflix originals,13.0,2.0,16.7,False,0,1,2.0
user_01469,2025-01-16 19:45:00,Search,Desktop,search_014406,netflix originals,13.0,2.0,16.7,False,0,1,2.0
user_01469,2025-04-23 21:33:00,Search,Tablet,search_020147,war movies,58.0,-1.0,31.4,False,0,0,
user_01469,2025-07-16 22:08:00,Search,Mobile,search_007464,drama series,95.0,-1.0,18.4,False,0,0,
user_01470,2025-05-12 19:14:00,Search,Mobile,search_023053,horror movies,24.0,5.0,42.6,False,0,1,5.0
user_01470,2025-12-02 19:52:00,Search,Tablet,search_003399,trending now,70.0,2.0,5.1,True,0,1,2.0
user_01470,2025-02-04 22:40:00,Search,Tablet,search_002840,movies based on true stories,64.0,-1.0,8.8,False,0,0,
user_01471,2025-12-10 18:11:00,Search,TV,search_020233,cooking shows,8.0,-1.0,22.5,False,0,0,
user_01471,2025-12-10 18:22:00,Search,Tablet,search_020233,cooking shows,8.0,-1.0,22.5,False,0,0,
user_01471,2025-06-26 21:56:00,Search,Mobile,search_017568,drama series,63.0,3.0,29.4,False,0,1,3.0
user_01471,2025-06-26 23:03:00,Search,Mobile,search_017568,drama series,63.0,3.0,29.4,False,0,1,3.0
user_01471,2025-06-26 23:59:00,Search,Mobile,search_017568,drama series,63.0,3.0,29.4,False,0,1,3.0
user_01473,2025-04-07 22:03:00,Search,Mobile,search_003665,stand up comedy,55.0,-1.0,7.2,False,0,0,
user_01473,2025-10-10 19:52:00,Search,Tablet,search_011876,true crime,1.0,6.0,15.6,False,0,1,6.0
user_01474,2025-11-04 19:48:00,Search,Mobile,search_023702,comedy shows,2.0,-1.0,17.1,True,0,0,
user_01474,2025-04-12 21:53:00,Search,Tablet,search_018672,superhero movies,91.0,-1.0,28.1,False,0,0,
user_01474,2025-09-11 18:00:00,Search,Tablet,search_018518,series with only one season,66.0,1.0,11.7,False,0,1,1.0
user_01474,2025-11-07 18:30:00,Search,Laptop,search_016954,sci-fi,98.0,2.0,6.4,False,0,1,2.0
user_01475,2025-01-07 22:23:00,Search,Mobile,search_022047,drama series,73.0,4.0,33.7,False,0,1,4.0
user_01475,2025-06-03 18:13:00,Search,Mobile,search_012905,christmas movies,100.0,2.0,11.3,False,0,1,2.0
user_01475,2025-11-08 20:35:00,Search,Tablet,search_018662,movies based on true stories,17.0,-1.0,0.0,False,0,0,
user_01476,2025-04-23 21:57:00,Search,Mobile,search_003524,new releases,56.0,-1.0,8.5,True,0,0,
user_01476,2025-07-15 22:19:00,Search,Mobile,search_022336,christmas movies,99.0,5.0,6.7,False,0,1,5.0
user_01476,2025-11-21 22:25:00,Search,Tablet,search_024071,movies based on true stories,64.0,-1.0,6.7,False,0,0,
user_01477,2025-10-10 21:58:00,Search,Mobile,search_023686,comedy shows,22.0,-1.0,1.3,False,0,0,
user_01477,2025-10-10 22:26:00,Search,Laptop,search_023686,comedy shows,22.0,-1.0,1.3,False,0,0,
user_01478,2025-01-18 21:41:00,Search,Desktop,search_012682,thriller series,86.0,-1.0,6.3,False,0,0,
user_01478,2025-02-05 20:36:00,Search,TV,search_017425,thriller series,9.0,4.0,33.1,False,0,1,4.0
user_01478,2025-02-03 19:45:00,Search,Mobile,search_018474,drama series,41.0,1.0,14.5,False,0,1,1.0
user_01478,2025-11-03 22:07:00,Search,Laptop,search_020006,music documentaries,83.0,6.0,29.5,False,0,1,6.0
user_01479,2025-07-27 20:20:00,Search,Mobile,search_005041,thriller series,12.0,1.0,29.7,True,0,1,1.0
user_01479,2025-11-11 19:18:00,Search,TV,search_017664,true crime,30.0,-1.0,39.0,True,0,0,
user_01479,2025-11-26 18:30:00,Search,Mobile,search_024998,netflix originals,16.0,-1.0,26.1,False,0,0,
user_01480,2025-09-29 21:07:00,Search,TV,search_018840,korean drama,27.0,2.0,47.4,True,0,1,2.0
user_01480,2025-07-27 19:33:00,Search,TV,search_011376,korean drama,76.0,-1.0,7.1,False,0,0,
user_01481,2025-01-25 19:21:00,Search,Tablet,search_000241,sci-fi,71.0,9.0,5.3,False,0,1,9.0
user_01481,2025-08-15 21:34:00,Search,TV,search_007652,music documentaries,84.0,-1.0,4.2,True,0,0,
user_01481,2025-12-27 21:43:00,Search,Tablet,search_005592,movies like stranger things,50.0,-1.0,6.9,False,0,0,
user_01482,2025-03-26 21:11:00,Search,Mobile,search_008338,movies like stranger things,38.0,9.0,23.2,True,0,1,9.0
user_01483,2025-09-26 22:32:00,Search,Laptop,search_011537,sci-fi,52.0,-1.0,14.8,False,0,0,
user_01483,2025-11-30 20:52:00,Search,Tablet,search_003406,christmas movies,51.0,-1.0,51.7,False,0,0,
user_01484,2025-07-11 20:13:00,Search,TV,search_014676,superhero movies,23.0,-1.0,80.6,True,0,0,
user_01485,2025-07-27 18:22:00,Search,Mobile,search_009277,comedy shows,44.0,9.0,20.0,False,0,1,9.0
user_01485,2025-08-13 20:50:00,Search,TV,search_024531,family movies,35.0,-1.0,0.0,False,0,0,
user_01486,2025-09-17 22:36:00,Search,Tablet,search_009014,action movies,68.0,8.0,0.0,False,0,1,8.0
user_01486,2025-05-26 20:04:00,Search,TV,search_019083,horror movies,34.0,-1.0,28.5,False,0,0,
user_01487,2025-04-07 19:51:00,Search,Mobile,search_016275,christmas movies,25.0,10.0,7.7,True,0,1,10.0
user_01487,2025-05-15 18:18:00,Search,Mobile,search_003148,drama series,48.0,3.0,15.9,False,0,1,3.0
user_01487,2025-07-01 20:35:00,Search,Mobile,search_019566,trending now,18.0,-1.0,18.8,False,0,0,
user_01487,2025-10-11 21:45:00,Search,TV,search_016348,documentaries,20.0,7.0,27.1,False,0,1,7.0
user_01487,2025-04-05 22:51:00,Search,Mobile,search_004170,romantic comedies,8.0,-1.0,11.4,False,0,0,
user_01488,2025-08-12 22:10:00,Search,TV,search_002277,new releases,98.0,-1.0,19.6,False,0,0,
user_01488,2025-10-27 22:37:00,Search,Mobile,search_010899,travel documentaries,5.0,9.0,46.6,True,0,1,9.0
user_01489,2025-04-07 19:39:00,Search,Tablet,search_008928,sci-fi,28.0,8.0,15.7,False,0,1,8.0
user_01489,2025-12-08 20:29:00,Search,Tablet,search_020492,halloween movies,28.0,10.0,13.1,True,0,1,10.0
user_01489,2025-10-28 20:07:00,Search,Tablet,search_005457,action movies,52.0,-1.0,38.5,False,0,0,
user_01489,2025-11-03 21:08:00,Search,TV,search_003105,travel documentaries,46.0,-1.0,12.4,False,0,0,
user_01490,2025-01-14 22:27:00,Search,Mobile,search_005239,stand up comedy,61.0,-1.0,9.6,True,0,0,
user_01490,2025-05-23 19:53:00,Search,Mobile,search_022828,superhero movies,12.0,-1.0,23.0,False,0,0,
user_01490,2025-12-07 19:22:00,Search,Tablet,search_008192,travel documentaries,100.0,5.0,7.1,False,0,1,5.0
user_01491,2025-08-10 18:41:00,Search,TV,search_002754,comedy shows,9.0,-1.0,13.7,False,0,0,
user_01491,2025-12-26 18:57:00,Search,Tablet,search_011538,true crime,19.0,7.0,13.0,True,0,1,7.0
user_01492,2025-08-11 19:24:00,Search,Tablet,search_018734,superhero movies,28.0,-1.0,29.7,False,0,0,
user_01492,2025-08-11 19:56:00,Search,TV,search_018734,superhero movies,28.0,-1.0,29.7,False,0,0,
user_01492,2025-08-11 20:28:00,Search,TV,search_018734,superhero movies,28.0,-1.0,29.7,False,0,0,
user_01493,2025-09-14 18:10:00,Search,Tablet,search_009786,documentaries,99.0,-1.0,13.3,True,0,0,
user_01493,2025-09-30 19:19:00,Search,Mobile,search_023985,trending now,17.0,5.0,10.1,False,0,1,5.0
user_01493,2025-12-02 20:42:00,Search,TV,search_013879,true crime,0.0,-1.0,45.1,True,0,0,
user_01493,2025-08-19 19:41:00,Search,TV,search_002234,romantic comedies,86.0,9.0,16.6,True,0,1,9.0
user_01494,2025-03-29 19:26:00,Search,Desktop,search_015933,netflix originals,47.0,-1.0,17.6,False,0,0,
user_01494,2025-01-22 18:50:00,Search,TV,search_006024,korean drama,36.0,1.0,14.6,False,0,1,1.0
user_01495,2025-02-18 22:13:00,Search,Mobile,search_011952,romantic comedies,61.0,3.0,11.0,True,0,1,3.0
user_01495,2025-03-02 20:09:00,Search,Mobile,search_019584,stand up comedy,77.0,-1.0,8.1,True,0,0,
user_01495,2025-12-27 18:11:00,Search,TV,search_012848,trending now,88.0,5.0,7.3,True,0,1,5.0
user_01495,2025-04-05 19:56:00,Search,Mobile,search_006446,romantic comedies,70.0,3.0,13.4,False,0,1,3.0
user_01495,2025-11-23 19:27:00,Search,TV,search_008512,halloween movies,36.0,-1.0,20.7,False,0,0,
user_01496,2025-12-18 19:11:00,Search,TV,search_007363,classic movies,80.0,-1.0,25.7,False,0,0,
user_01496,2025-12-27 18:16:00,Search,TV,search_016640,classic movies,21.0,8.0,65.6,False,0,1,8.0
user_01496,2025-02-02 20:07:00,Search,Mobile,search_003560,superhero movies,84.0,-1.0,39.6,False,0,0,
user_01497,2025-02-05 22:19:00,Search,Mobile,search_013808,true crime,74.0,8.0,8.4,True,0,1,8.0
user_01497,2025-02-05 23:34:00,Search,Tablet,search_013808,true crime,74.0,8.0,8.4,True,0,1,8.0
user_01497,2025-03-26 20:04:00,Search,Mobile,search_013516,shows with strong female leads,83.0,-1.0,15.8,False,0,0,
user_01498,2025-06-29 20:03:00,Search,Tablet,search_011919,documentaries,33.0,-1.0,9.7,False,0,0,
user_01498,2025-12-11 18:59:00,Search,Mobile,search_006934,series with only one season,40.0,-1.0,0.0,True,0,0,
user_01499,2025-08-30 22:28:00,Search,Tablet,search_008966,christmas movies,14.0,6.0,0.0,True,0,1,6.0
